ENERGY,TIME,RA,DEC
1416.2928,263615561.28322873,332.482,-30.330166
257.35098,263615561.73425275,333.99203,-29.080128
126.50934,263615562.51836535,333.98654,-32.82375
110.55441,263615564.2770784,335.16202,-26.248724
144.42776,263615564.82424188,335.83444,-29.950325
222.10834,263615564.97618413,332.99658,-26.409006
269.79282,263615564.990338,331.59384,-30.591795
182.88057,263615565.39512154,334.17377,-30.164307
510.68414,263615565.44960672,334.17325,-25.829897
1962.0847,263615568.56626567,329.97287,-34.751858
221.83694,263615569.09353635,337.11047,-28.920109
111.8212,263615570.82160166,335.2584,-27.501041
590.6731,263615571.04830143,330.14624,-34.124035
329.72586,263615571.14156052,328.80063,-36.150238
855.821,263615572.07288045,334.66385,-29.505499
377.11642,263615572.23965308,333.64667,-29.127466
327.7492,263615572.60978782,335.74643,-28.428349
102.644615,263615572.6521707,334.72107,-32.786953
1301.8458,263615572.98944154,332.96832,-28.460615
1451.4741,263615573.18394005,335.11328,-29.760221
2309.065,263615573.9336153,334.62775,-30.152065
100.107315,263615575.46518564,328.67957,-37.787468
273.6788,263615575.7279551,332.6778,-32.011463
130.1419,263615576.00027195,334.60428,-29.196815
371.28973,263615576.63035813,335.15466,-31.66476
524.48615,263615577.05540082,333.6185,-30.06643
132.80011,263615578.0406051,335.73972,-31.396152
365.12735,263615578.52446797,329.62964,-35.323322
321.7552,263615578.80195785,331.55463,-32.909805
1620.4023,263615579.50372106,333.02548,-31.585478
1037.5763,263615579.57150847,334.77875,-27.965494
192.57008,263615580.29112864,333.46005,-29.439062
1368.8035,263615580.8075888,336.1193,-28.543364
1640.0787,263615583.47198513,335.56595,-28.30641
202.24503,263615583.92704287,333.79272,-28.134901
1431.7135,263615584.38485703,334.7543,-28.399908
615.1976,263615584.7989646,336.3325,-27.339157
379.9479,263615585.27739984,333.0669,-33.45401
194.08919,263615585.6903498,331.67773,-31.27787
722.08875,263615588.8830761,330.53094,-32.658142
540.007,263615588.92567033,331.2494,-32.69276
3472.648,263615589.18242186,335.85248,-27.230364
396.1076,263615589.66650587,335.02353,-26.935507
1807.66,263615591.00389692,333.21243,-30.582401
356.15244,263615591.01324147,334.28366,-35.190205
1010.5438,263615591.13066283,333.02512,-26.492077
1356.085,263615591.82166612,335.8722,-28.91463
169.0857,263615592.9010865,333.72394,-28.693846
125.80295,263615593.23272383,333.30014,-26.617725
488.9626,263615594.44379848,332.76102,-33.384544
667.8474,263615594.80292967,330.92215,-34.917706
119.204025,263615595.25276032,332.12323,-30.013311
808.1775,263615598.0780306,333.3687,-30.704988
224.05098,263615598.29665756,329.83325,-32.92397
183.93346,263615599.57411832,333.6458,-35.372402
806.6182,263615600.01052904,331.35486,-32.910492
139.26648,263615600.08633637,334.19693,-29.438595
207.24326,263615600.20343417,334.2281,-25.188665
2392.0676,263615600.32378015,330.0585,-35.619846
5903.8174,263615600.33787897,333.53128,-30.952269
252.06973,263615600.7649766,337.72412,-30.229177
702.7938,263615600.81537354,329.01074,-34.951508
116.117714,263615602.54516363,335.93436,-27.060753
247.37653,263615602.72790745,329.5363,-33.445713
1036.2479,263615604.45130205,331.7783,-30.241158
172.98012,263615604.69906783,335.63446,-27.029428
470.1128,263615604.7714283,330.48636,-31.93008
727.2507,263615605.99854055,335.22906,-29.569225
887.6349,263615606.74232987,335.6808,-27.140413
108.78361,263615606.76225317,334.0388,-27.522585
602.8305,263615608.247094,336.2314,-28.543306
352.20776,263615608.37730923,331.5756,-31.68823
109.24361,263615608.4372876,332.49078,-30.738365
552.80566,263615608.58569887,331.52713,-33.28125
124.43115,263615608.98858783,335.1216,-35.273247
651.83923,263615609.1770132,334.87897,-27.265333
315.42523,263615610.11755592,329.80215,-34.548286
1973.0088,263615610.89487982,336.1462,-31.538153
1086.1106,263615611.28691575,337.17453,-28.184404
301.55624,263615612.31876403,335.77118,-28.241173
145.19682,263615613.017054,336.46902,-28.474852
146.01416,263615613.0790546,332.14944,-27.908127
550.6807,263615613.20594278,338.19202,-29.216816
213.43678,263615613.46379748,333.7772,-31.439455
128.67271,263615613.976156,335.46017,-30.763508
308.9592,263615614.09386587,331.02264,-36.647503
947.77594,263615614.35007584,327.85483,-37.405544
794.0652,263615614.71650055,337.90714,-29.27557
931.0783,263615615.02371123,329.28134,-35.85901
1067.8875,263615616.14306718,335.33167,-31.094248
3316.0962,263615616.580046,329.58987,-35.89911
164.90492,263615617.25066265,326.91922,-38.722855
180.88077,263615617.70339108,334.2455,-35.6747
794.88806,263615617.7420519,332.79163,-33.31404
432.61963,263615618.56721643,334.96838,-31.13366
3454.053,263615619.88621327,337.20877,-29.222769
699.84814,263615621.0213016,334.18954,-28.465496
1768.8381,263615622.00191948,329.27728,-36.634056
255.44115,263615622.16189456,334.0435,-30.249384
472.4539,263615622.30878133,335.43884,-29.318293
455.37775,263615622.38345838,330.45966,-32.328003
147.70073,263615622.6884906,331.79132,-35.12737
226.19731,263615623.2720445,328.89374,-36.238728
611.36584,263615623.79827335,332.95786,-35.103962
239.72447,263615624.30698025,329.4224,-36.371384
315.2751,263615625.23890814,330.92017,-34.51576
270.5999,263615625.92017078,332.4827,-37.67337
124.2974,263615625.92760405,335.523,-31.385517
408.35883,263615626.7502683,336.06506,-30.433739
784.16046,263615626.7709837,336.98215,-30.758007
252.6896,263615626.81664675,332.97293,-32.292637
138.62224,263615627.29278082,331.4927,-29.554163
337.05707,263615628.825183,329.8467,-36.09051
379.72748,263615629.045981,331.97852,-31.318222
2496.0835,263615629.17908,334.86526,-32.290554
530.26996,263615629.8919105,328.11392,-37.83417
1704.4828,263615630.82612506,335.59335,-28.864437
157.21565,263615631.10597694,338.455,-29.388113
226.91066,263615631.46341187,334.3244,-30.269644
1274.1495,263615632.72573954,333.69778,-33.456043
927.4462,263615632.90761465,330.90732,-34.68783
1157.4651,263615633.61027607,327.91995,-37.63017
1066.443,263615636.5489712,335.55402,-32.193424
868.89777,263615636.61819547,329.56772,-36.340122
486.77924,263615637.6055813,331.68948,-29.147314
216.85945,263615637.90581226,332.24426,-31.949865
199.72296,263615639.23574653,333.55765,-29.935839
