index,source_name,ra,dec,glon,glat,energy_flux,flux_uncertainty,significance,significance_peak,variability_index,frac_variability,spectrum_type,pl_index,pl_flux_density,class1,class2,assoc1,assoc2,flags
2918,4FGL J1115.9+1407,168.9874,14.1296,238.42113,64.22933,7.3961795e-13,2.4467171e-13,4.7088065,-inf,15.484208,0.0,PowerLaw,1.4954325,3.7771616e-16,,,,,0
2919,4FGL J1116.3+1818,169.0939,18.3047,229.89195,66.42179,1.3794572e-12,3.487838e-13,4.094296,-inf,18.193386,0.29098082,PowerLaw,2.5854368,1.685333e-13,,,,,0
2920,4FGL J1116.3-4000,169.0942,-40.0046,283.83893,19.316624,1.5959542e-12,3.2786984e-13,6.282374,-inf,19.273361,0.29346314,PowerLaw,1.965743,7.181174e-15,bcu,,NVSS J111606-400339,,0
2921,4FGL J1116.6+2915,169.1625,29.2586,201.52936,69.04184,4.888317e-13,1.8912445e-13,3.7953048,-inf,11.237155,0.0,PowerLaw,1.6777647,4.7039826e-16,rdg,,B2 1113+29,,4096
2922,4FGL J1117.0+2013,169.2708,20.2294,225.59518,67.365875,1.6081156e-11,6.9340237e-13,49.458336,20.192438,167.34015,0.49377972,PowerLaw,1.9045134,2.9703635e-13,bll,,RBS 0958,,0
2923,4FGL J1117.2+0008,169.3012,0.1435,259.06082,54.780693,2.2099148e-12,3.8031717e-13,9.942618,-inf,14.94078,0.0,PowerLaw,1.6980373,4.21462e-15,bll,,RX J1117.2+0006,,2
2924,4FGL J1117.2-5337,169.3179,-53.6266,289.13382,6.703429,7.624393e-12,7.232793e-13,26.175304,-inf,12.518235,0.0,LogParabola,2.0232089,1.92703e-13,bcu,,MGPS J111715-533816,,0
2925,4FGL J1117.5-4839,169.3881,-48.6638,287.36826,11.350214,8.305141e-13,3.6787327e-13,1.5871462,6.0602055,43.628384,1.9381863,PowerLaw,2.4,8.817922e-14,bcu,,SUMSS J111720-483806,,4360
2926,4FGL J1117.6+2550,169.407,25.8463,211.08846,69.00038,3.4098716e-12,3.3211454e-13,15.104761,-inf,19.646553,0.30716684,PowerLaw,2.0905967,8.049683e-14,bll,,RX J1117.6+2548,,0
2927,4FGL J1117.6+0217,169.408,2.295,256.80746,56.51991,1.9928518e-12,4.0651667e-13,6.113657,-inf,19.677273,0.46849832,PowerLaw,2.4052954,9.433014e-14,bcu,,PMN J1117+0216,,0
2928,4FGL J1117.7-3650,169.4377,-36.8349,282.81223,22.349588,2.1236515e-12,3.6357527e-13,7.6002398,-inf,14.122037,0.0,PowerLaw,2.0707333,1.7551683e-14,bcu,,NVSS J111758-364918,,0
2929,4FGL J1118.0-1620,169.5012,-16.3439,272.67273,40.973972,2.258516e-12,4.6731184e-13,5.171094,-inf,20.812496,0.4296966,LogParabola,2.8792074,1.982886e-12,bcu,,PMN J1117-1609,,5
2930,4FGL J1118.0+5356,169.509,53.9365,149.18906,58.169342,7.4485374e-12,4.9294287e-13,38.53476,12.388871,34.267086,0.20994478,LogParabola,1.8720986,2.1508376e-13,bll,,NVSS J111757+535553,,0
2931,4FGL J1118.1+5857,169.5419,58.9646,143.40198,54.29982,7.548261e-13,1.8082751e-13,4.9103875,-inf,14.26721,0.0,PowerLaw,1.871573,3.7675246e-15,,,,,0
2932,4FGL J1118.2-4634,169.5579,-46.5795,286.70584,13.334831,3.5818156e-12,5.589423e-13,9.802293,7.758348,55.083893,0.6944949,LogParabola,2.5103586,2.7881294e-13,fsrq,,PKS 1116-46,,0
2933,4FGL J1118.2-0415,169.5748,-4.2539,263.75262,51.391243,6.5990963e-12,5.514346e-13,15.506642,18.171227,328.08655,1.3537132,PowerLaw,2.6572871,1.5920421e-12,agn,,PMN J1118-0413,,0
2934,4FGL J1118.6-1235,169.6533,-12.5962,270.4086,44.3351,5.9600038e-12,4.8981197e-13,12.755002,6.849827,30.00804,0.31375253,PowerLaw,2.7693763,4.5931774e-12,fsrq,,PKS 1115-12,,4
2935,4FGL J1118.6-6159,169.6665,-61.9959,292.2738,-1.0592151,4.807013e-12,1.742591e-12,4.3487854,-inf,12.31535,0.0,LogParabola,2.448567,7.313144e-14,,,,,24
2936,4FGL J1119.0+1235,169.7655,12.5866,242.29964,63.943085,6.3077633e-12,5.2593444e-13,19.002056,10.090447,60.633392,0.43262762,LogParabola,2.5836062,2.9673763e-12,fsrq,,OM 127,,0
2937,4FGL J1119.0-6127e,169.77,-61.45,292.12878,-0.53065145,2.4323812e-11,4.5683036e-12,10.354439,-inf,7.8336606,0.0,PowerLaw,2.0294638,4.7274734e-15,SPP,,SNR G292.2-0.5,FGES J1109.4-6115 field,4
2938,4FGL J1119.1-6127,169.7757,-61.4551,292.13312,-0.53448015,2.2414012e-11,3.916771e-12,7.407764,-inf,20.26,0.21782233,PLSuperExpCutoff,2.3459585,3.1291853e-13,PSR,,PSR J1119-6127,G292.2-0.5 field,17
2939,4FGL J1119.6-3047,169.9245,-30.7962,280.63705,28.073378,1.2684746e-12,2.9563667e-13,6.62637,-inf,16.61106,0.0,PowerLaw,1.9160689,2.9821464e-15,bll,,1RXS J111941.0-304652,,0
2940,4FGL J1119.9-1007,169.986,-10.1288,269.06296,46.638348,2.3930881e-12,3.7303236e-13,7.9263268,4.4148965,29.42372,0.59888536,PowerLaw,2.2705991,8.507997e-14,,,,,0
2941,4FGL J1120.0-2204,170.0016,-22.0779,276.49228,36.05591,1.778503e-11,5.7732036e-13,64.333206,-inf,19.826567,0.06420049,LogParabola,2.194164,4.13278e-12,lmb,,4FGL J1120.0-2204,,0
2942,4FGL J1120.1-2645,170.0389,-26.7645,278.8841,31.809542,3.362647e-12,3.8774322e-13,13.25371,5.74736,36.171047,0.5635317,PowerLaw,1.9397992,2.5147719e-14,,,,,0
2943,4FGL J1120.6+0713,170.1542,7.2245,251.50429,60.67335,5.280905e-12,3.7803224e-13,27.621801,-inf,19.68273,0.16148727,LogParabola,2.0706637,3.54083e-13,bcu,,1RXS J112041.6+071335,,0
2944,4FGL J1120.8+4212,170.2006,42.2039,167.85248,66.16283,1.819703e-11,8.676678e-13,59.176388,-inf,26.071436,0.1396945,LogParabola,1.6410971,1.8319493e-13,bll,,RBS 0970,,0
2945,4FGL J1121.3-0011,170.3496,-0.1836,260.8585,55.156696,1.5681678e-12,3.1833645e-13,6.495793,-inf,14.404014,0.0,PowerLaw,1.918265,8.342233e-15,bcu,,MGC 0019706,,0
2946,4FGL J1121.4-0553,170.3641,-5.8997,266.229,50.447784,1.553635e-11,7.565617e-13,42.452316,28.96114,510.4657,0.82921433,LogParabola,2.4237888,4.6033815e-12,fsrq,,PKS 1118-05,,0
2947,4FGL J1122.0-0231,170.505,-2.5188,263.40033,53.34739,2.8539558e-12,4.3395555e-13,9.391835,-inf,26.530693,0.45198736,PowerLaw,2.288829,7.501484e-14,,,,,2
2948,4FGL J1122.2+3926,170.5624,39.4471,173.64653,67.757256,1.1021256e-12,3.1935793e-13,3.7681692,-inf,7.977143,0.0,PowerLaw,2.426953,5.4212765e-14,,,,,4096
2949,4FGL J1122.4-6237,170.6085,-62.6325,292.90384,-1.5064886,8.716004e-12,1.5840362e-12,8.516999,-inf,15.51773,0.20423923,PowerLaw,2.3123498,4.6194338e-14,,,,,0
2950,4FGL J1122.5-1440,170.6408,-14.6769,272.94193,42.960064,3.0960009e-12,5.3886344e-13,6.449654,-inf,16.73997,0.19896938,PowerLaw,2.8330593,1.0781856e-12,,,,,261
2951,4FGL J1123.1-3233,170.7977,-32.5641,282.174,26.725855,1.4218648e-12,3.0751438e-13,6.377904,-inf,16.342464,0.113913745,PowerLaw,2.0697396,1.0463071e-14,bll,,1RXS J112318.0-323219,,0
2952,4FGL J1123.2-5111,170.8225,-51.1956,289.14804,9.30172,2.0182814e-12,4.3134683e-13,7.23954,-inf,7.4243164,0.0,LogParabola,2.281641,5.4956944e-14,,,,,0
2953,4FGL J1123.4-2529,170.8683,-25.488,279.08344,33.277767,1.7612268e-12,3.301323e-13,9.2556305,5.4743514,41.839443,0.7376472,LogParabola,2.20442,9.969167e-14,fsrq,,NVSS J112325-252858,,0
2954,4FGL J1123.5-6418,170.8892,-64.3109,293.5852,-3.0457168,4.3061887e-12,1.3186864e-12,6.2480264,6.7998557,73.22657,1.1349285,LogParabola,2.5216374,1.7080975e-13,bcu,,AT20G J112319-641735,,12
2955,4FGL J1123.6+8028,170.9118,80.467,127.31464,35.901978,1.6906217e-12,3.2117993e-13,10.957293,-inf,18.061378,0.28576472,LogParabola,2.3214774,1.1213684e-13,bcu,,WN B1120.0+8046,,0
2956,4FGL J1123.8-4552,170.958,-45.8714,287.38257,14.338709,3.8339514e-12,4.552229e-13,10.735802,-inf,20.516973,0.3606168,PowerLaw,2.2835696,1.1922273e-13,,,,,0
2957,4FGL J1123.8+7230,170.9588,72.5134,131.75902,43.081497,1.0631859e-12,2.2128943e-13,8.485742,-inf,6.6759443,0.0,LogParabola,1.6464045,2.3289459e-15,bll,,RX J1123.8+7230,,0
2958,4FGL J1124.0+2336,171.0045,23.6159,218.16446,69.97014,5.499538e-12,4.8910843e-13,16.303097,-inf,18.163046,0.16438574,PowerLaw,2.3993423,3.121798e-13,fsrq,,OM 235,,0
2959,4FGL J1124.0-3653,171.0135,-36.8998,284.106,22.756853,1.2251684e-11,5.8674544e-13,44.91608,-inf,15.226152,0.060539663,PLSuperExpCutoff,2.1423192,9.789686e-13,MSP,,PSR J1124-3653,,0
2960,4FGL J1124.0+2045,171.0243,20.7554,225.9494,69.085556,1.877237e-12,3.139303e-13,9.317219,-inf,11.91539,0.0,PowerLaw,1.9961475,1.1710587e-14,bll,,SDSS J112405.35+204553.7,,0
2961,4FGL J1124.1-1203,171.0482,-12.0654,271.73492,45.455845,1.0773752e-12,2.9285355e-13,5.4049706,6.978124,52.448883,1.2875907,LogParabola,2.3453755,7.900606e-14,,,,,1
2962,4FGL J1124.2-3035,171.0699,-30.595,281.58215,28.638044,9.0795313e-13,2.6090176e-13,4.723671,-inf,15.708386,0.0,PowerLaw,1.7848294,1.4141252e-15,,,,,0
2963,4FGL J1124.4+2308,171.102,23.137,219.58064,69.92974,1.6521522e-12,3.8681151e-13,7.2010303,-inf,11.908048,0.0,PowerLaw,2.218285,1.4975905e-14,bcu,,CRATES J112431+230745,,16
2964,4FGL J1124.5-0658,171.148,-6.9701,268.14087,49.94312,1.7157124e-12,5.4255737e-13,4.7437882,-inf,11.284257,0.0,PowerLaw,2.4338703,3.9516506e-14,,,,,4
2965,4FGL J1124.6-0809,171.1625,-8.157,269.0838,48.926765,1.8795848e-12,4.0910054e-13,6.5305657,-inf,11.490476,0.0,PowerLaw,2.0964546,1.34617e-14,bcu,,AT20G J112437-080643,,0
2966,4FGL J1124.7-5915,171.1774,-59.2611,292.04166,1.764487,6.19913e-11,1.9931264e-12,72.29023,-inf,11.860658,0.0,PLSuperExpCutoff,2.473324,8.731384e-12,PSR,,PSR J1124-5916,,512
2967,4FGL J1124.9+2143,171.2425,21.7309,223.56853,69.62262,1.5383256e-12,2.8584708e-13,7.2478166,-inf,10.314838,0.0,PowerLaw,2.1281414,2.2731647e-14,bll,,SDSS J112503.64+214300.1,,0
2968,4FGL J1124.9+4934,171.2428,49.5674,153.62521,62.090767,4.643881e-12,4.307555e-13,26.583076,11.942922,37.127796,0.37522364,LogParabola,1.7879386,6.123018e-14,bll,,GB6 J1124+4933,,0
2969,4FGL J1125.0-5804,171.2543,-58.0822,291.69183,2.891085,3.3203397e-12,5.0363137e-13,12.559536,-inf,14.978628,0.18339574,LogParabola,1.7571664,5.3175293e-15,bcu,,2MASS J11250388-5805404,,0
2970,4FGL J1125.1+4811,171.2816,48.1941,155.70894,63.073784,4.1110932e-13,1.2335602e-13,4.040383,-inf,22.921642,0.5344211,LogParabola,2.026127,4.5732787e-15,,,,,0
2971,4FGL J1125.1-2101,171.2884,-21.0274,277.2974,37.51198,4.495754e-12,5.3714856e-13,18.734795,-inf,22.13652,0.26129133,LogParabola,1.9317272,9.174067e-14,bll,,PMN J1125-2100,,0
2972,4FGL J1125.2+2557,171.3083,25.954,211.51497,70.70778,2.6732238e-12,3.7455756e-13,8.78996,5.37091,29.795887,0.5047356,LogParabola,2.7502687,1.546069e-12,,,,,0
2973,4FGL J1125.5-3557,171.3929,-35.9581,284.0499,23.74545,4.94126e-12,4.4621866e-13,16.754007,11.506766,62.517376,0.7867423,PowerLaw,2.089544,6.799293e-14,bll,,PMN J1125-3556,,0
2974,4FGL J1125.6-5825,171.4087,-58.4246,291.88077,2.5940661,6.5075874e-12,6.2333423e-13,20.151268,-inf,4.8589606,0.0,PLSuperExpCutoff,2.2237296,1.7893328e-13,MSP,,PSR J1125-5825,,0
2975,4FGL J1125.8-4004,171.4726,-40.0808,285.66956,19.906023,1.2301592e-12,3.1403122e-13,4.556377,-inf,27.136997,0.58915704,PowerLaw,2.0980098,1.0196034e-14,,,,,0
2976,4FGL J1125.9-0742,171.4853,-7.7151,269.16943,49.469315,5.0148137e-12,4.867776e-13,18.131557,12.995076,63.078693,0.85774606,PowerLaw,1.9331036,2.861254e-14,bll,,1RXS J112551.6-074219,,2
2977,4FGL J1125.9+2005,171.4912,20.0912,228.14792,69.229805,5.1141222e-12,4.8778825e-13,20.578156,11.774244,95.473694,0.6345545,LogParabola,2.223818,4.6133236e-13,fsrq,,4C +20.25,,0
2978,4FGL J1126.0-5007,171.5145,-50.1194,289.20303,10.462621,1.602781e-12,2.6082953e-13,9.362133,-inf,10.609338,0.0,LogParabola,2.1768994,5.0102568e-14,,,,,0
2979,4FGL J1126.4-6011,171.6141,-60.1862,292.55133,0.96157193,4.138938e-12,9.584875e-13,8.571885,-inf,13.443654,0.11425495,PLSuperExpCutoff,2.4420433,1.2120997e-13,MSP,,PSR J1125-6014,,6
2980,4FGL J1126.8-3829,171.7152,-38.4959,285.2734,21.458376,5.9505244e-12,5.7910745e-13,21.414045,8.734208,32.189598,0.29891807,LogParabola,2.2500854,5.086551e-13,bcu,,PKS 1124-382,,0
2981,4FGL J1127.0-1857,171.7634,-18.964,276.7246,39.575035,4.9574036e-11,1.0376675e-12,106.328865,89.860466,5572.3354,1.2486922,LogParabola,2.2158754,1.632575e-11,fsrq,,PKS 1124-186,,0
2982,4FGL J1127.3+3755,171.8378,37.9236,176.1901,69.32162,2.8701906e-12,6.402504e-13,6.655941,-inf,12.539663,0.0,PowerLaw,2.4340017,6.166412e-14,bcu,,B3 1124+382,,16
2983,4FGL J1127.4+5648,171.8648,56.8032,143.90848,56.772263,4.2276282e-12,3.5512012e-13,19.6403,11.550868,102.73209,0.58790624,LogParabola,2.6091597,2.0564923e-12,fsrq,,S4 1124+57,,0
2984,4FGL J1127.6-4920,171.9007,-49.3389,289.18335,11.281841,4.096624e-12,4.966897e-13,9.851265,-inf,15.409727,0.19462657,PowerLaw,2.3886235,2.3034593e-13,bcu,,MRC 1125-490,,2
2985,4FGL J1127.8+3618,171.9639,36.314,180.33145,70.05345,1.1695421e-11,6.59126e-13,36.4066,17.286497,231.46623,0.5937584,LogParabola,2.3564608,2.2750495e-12,fsrq,,MG2 J112758+3620,,0
2986,4FGL J1127.9-6158,171.9945,-61.9807,293.2994,-0.6798978,9.572676e-12,1.8043848e-12,10.750245,-inf,13.29996,0.0,LogParabola,2.4949293,2.5538152e-13,,,,,0
2987,4FGL J1128.0+5924,172.0034,59.4015,141.19453,54.66934,7.6698144e-12,4.6425765e-13,35.778862,20.462105,321.89874,0.7457146,LogParabola,2.3602366,1.6517612e-12,fsrq,,TXS 1125+596,,2
2988,4FGL J1128.2+5831,172.0659,58.5185,141.99892,55.42325,1.3722218e-12,2.8257336e-13,6.487337,-inf,13.553032,0.0,PowerLaw,2.2227955,1.9217145e-14,sbg,,Arp 299,,0
2989,4FGL J1128.3-1301,172.0957,-13.0259,273.6521,45.072014,9.367048e-13,2.6962246e-13,4.1663384,-inf,14.77909,0.0,PowerLaw,2.0447073,6.282797e-15,,,,,0
2990,4FGL J1128.8+3757,172.2042,37.9657,175.72609,69.563934,2.4283015e-12,5.1849876e-13,11.250992,-inf,21.00117,0.5016904,LogParabola,2.2133732,3.6070403e-14,bll,,NVSS J112903+375655,,0
2991,4FGL J1129.1-5230,172.2855,-52.513,290.44843,8.352646,2.6651847e-12,4.2625663e-13,9.268615,-inf,25.09138,0.39341536,PowerLaw,2.0415647,1.2300867e-14,,,,,0
2992,4FGL J1129.1+3703,172.2959,37.0644,178.0033,70.009705,3.5672882e-12,4.1014764e-13,14.333831,11.320261,54.169487,0.8125625,PowerLaw,2.2003546,5.475765e-14,bll,,CRATES J112916+370317,,0
2993,4FGL J1129.2-1014,172.3013,-10.2491,272.0802,47.63619,1.3559414e-12,3.5566114e-13,5.101572,-inf,21.198547,0.3278682,PowerLaw,2.2183862,2.1196447e-14,bcu,,NVSS J112912-101349,,4
2994,4FGL J1129.2-0529,172.3115,-5.4874,268.52472,51.807922,7.340912e-12,7.628525e-13,17.947107,9.985849,74.20781,0.522054,LogParabola,2.5243282,1.0705327e-12,bcu,,NVSS J112914-052856,,0
2995,4FGL J1129.5+3034,172.3804,30.5789,197.17322,71.76152,2.2066758e-12,3.2108837e-13,8.666467,-inf,24.502296,0.5012049,PowerLaw,2.4235582,1.6540003e-13,bcu,,87GB 112657.9+305242,,0
2996,4FGL J1129.8-1447,172.4652,-14.796,275.18658,43.63734,2.1868365e-11,8.606347e-13,37.265625,28.606104,1884.423,1.3671062,LogParabola,2.5972314,7.583003e-12,fsrq,,PKS 1127-14,,2
2997,4FGL J1129.8-4217,172.4684,-42.2881,287.19974,18.078363,2.1943367e-12,3.1718803e-13,11.47135,-inf,24.422712,0.42933562,LogParabola,2.3327754,2.1239912e-13,bll,,LEDA 566417,,0
2998,4FGL J1130.5-7801,172.6251,-78.0232,298.65366,-15.829117,5.8066147e-12,5.405667e-13,23.079342,-inf,23.535501,0.27493617,LogParabola,1.7087038,2.2574507e-14,bll,,SUMSS J113032-780105,,4
2999,4FGL J1130.5-6236c,172.6319,-62.6098,293.77753,-1.184932,5.062425e-12,1.5393994e-12,5.211764,-inf,12.168812,0.0,PowerLaw,2.1634102,5.833214e-15,,,,,32
3000,4FGL J1130.5+1400,172.6451,14.0076,243.71898,67.02961,1.3773868e-12,3.4034147e-13,4.4205704,-inf,27.195381,0.8333841,PowerLaw,2.4374523,8.8753135e-14,,,,,0
3001,4FGL J1130.5-3137,172.6499,-31.6219,283.43875,28.171625,9.621495e-13,2.6796124e-13,6.5521092,-inf,13.226001,0.0,PowerLaw,1.5736481,4.3147157e-16,bll,,NVSS J113046-313805,,0
3002,4FGL J1130.8+1016,172.7192,10.2728,250.70259,64.62082,3.4471527e-12,4.1894434e-13,8.884717,-inf,12.341608,0.0,PowerLaw,2.7352695,1.7802725e-12,bll,,2MASS J11303636+1018245,,0
3003,4FGL J1131.0+3815,172.7545,38.2565,174.41646,69.81977,1.9395211e-11,7.4247e-13,43.45363,26.386127,628.3567,0.6813509,LogParabola,2.4813085,7.405611e-12,fsrq,,B2 1128+38,,0
3004,4FGL J1131.1-0944,172.7912,-9.7355,272.3655,48.314487,2.3737084e-12,3.773995e-13,10.022018,-inf,17.675207,0.2297661,PowerLaw,2.064327,1.7165279e-14,bcu,,1RXS J113104.6-094353,,0
3005,4FGL J1131.4+5809,172.8555,58.151,141.7437,55.958195,3.1385632e-12,2.966868e-13,16.481068,-inf,20.876263,0.2691905,PowerLaw,2.1690695,5.837103e-14,bll,,1RXS J113117.8+580911,,0
3006,4FGL J1131.4-0504,172.8749,-5.073,268.976,52.447998,3.1989266e-12,6.446297e-13,10.630883,5.5871773,34.441704,0.5296779,LogParabola,2.4529436,2.5259054e-13,bcu,,PKS 1128-047,,16
3007,4FGL J1131.6+4657,172.9014,46.958,155.99231,64.71884,1.3053602e-12,2.2836247e-13,8.452911,-inf,25.078568,0.59586173,PowerLaw,1.9005079,6.9225174e-15,,,,,0
3008,4FGL J1132.1-1448,173.0455,-14.8121,275.8996,43.86034,3.0530322e-12,5.0113223e-13,9.920047,6.0879965,39.85582,0.66595227,PowerLaw,2.1563005,2.7049269e-14,,,,,0
3009,4FGL J1132.2-4736,173.0557,-47.613,289.36633,13.161419,4.26619e-12,4.3822004e-13,13.69999,-inf,22.289146,0.3244603,PowerLaw,2.0993955,5.5456043e-14,bcu,,SUMSS J113209-473856,,0
3010,4FGL J1132.3-5606,173.0826,-56.1139,292.01468,5.0719023,2.4409064e-12,6.142421e-13,4.672969,-inf,12.117731,0.0,PowerLaw,2.4005988,5.2262482e-14,bcu,,MRC 1129-558,,0
3011,4FGL J1132.7+0034,173.1961,0.5737,264.26312,57.41706,2.3347052e-11,8.866763e-13,62.926144,-inf,25.761246,0.10394934,LogParabola,2.1247282,3.7005095e-12,bll,,PKS B1130+008,,0
3012,4FGL J1132.8-5328,173.2227,-53.4682,291.2882,7.618472,3.1343509e-12,6.4392176e-13,5.745455,5.5711217,35.917244,0.9386974,PowerLaw,2.5980964,2.3140973e-13,bcu,,AT20G J113253-532903,,0
3013,4FGL J1133.1+5135,173.2999,51.5866,148.72752,61.444237,1.3829522e-12,2.7299644e-13,4.4201846,5.2688403,30.131695,0.67955285,PowerLaw,3.1071548,4.1764582e-12,,agn,,CRATES J113126+512914,0
3014,4FGL J1133.7-6223c,173.4405,-62.392,294.06775,-0.8645943,8.657622e-12,2.170332e-12,6.640087,-inf,14.607254,0.1846779,LogParabola,2.5553114,2.6759262e-13,,,,,56
3015,4FGL J1133.8-2048,173.451,-20.811,279.54388,38.509388,1.4675777e-12,2.9323888e-13,8.539312,-inf,17.824095,0.4845689,LogParabola,1.8781209,1.1526898e-14,bll,,NVSS J113350-204852,,4
3016,4FGL J1134.7+6612,173.6776,66.2107,134.62022,49.139797,1.1919144e-12,2.2344049e-13,6.131091,-inf,15.564826,0.27760783,PowerLaw,2.4604895,1.0015243e-13,bll,,NVSS J113523+660940,,0
3017,4FGL J1134.8-1729,173.7141,-17.4981,278.17975,41.663544,1.3362099e-12,3.1648227e-13,6.758034,-inf,13.173631,0.0,PowerLaw,1.6783233,1.8128292e-15,bll,,1RXS J113443.6-172853,,0
3018,4FGL J1135.1+3014,173.7884,30.2344,197.90012,73.00447,2.9275805e-12,3.2072823e-13,12.437306,6.2523127,41.69466,0.54587007,PowerLaw,2.2666984,1.2041588e-13,bll,,CRATES J113514+301001,,0
3019,4FGL J1135.2-6055,173.8043,-60.9297,293.80405,0.58405465,4.3472267e-11,1.9754502e-12,56.48142,-inf,11.090675,0.0,PLSuperExpCutoff,2.4254725,3.682013e-12,PSR,,PSR J1135-6055,,0
3020,4FGL J1135.7-0427,173.9425,-4.4634,270.01596,53.502247,3.419169e-12,6.6396216e-13,6.0593762,6.1876893,51.94552,0.77752554,PowerLaw,2.6962698,4.3645385e-13,fsrq,,PMN J1135-0428,,17
3021,4FGL J1136.0-6824,174.0207,-68.4113,296.06342,-6.5502615,6.355526e-12,7.501076e-13,11.629091,-inf,17.689854,0.2734681,PowerLaw,2.450986,2.2865593e-13,bcu,,PKS 1133-681,,0
3022,4FGL J1136.2+3407,174.075,34.129,184.88858,72.42163,7.338294e-12,4.3827618e-13,25.193707,16.839092,304.57874,0.85312563,LogParabola,2.5805871,5.7570958e-12,fsrq,,MG2 J113627+3408,,0
3023,4FGL J1136.3-0501,174.0776,-5.0295,270.66888,53.070698,2.6725545e-12,6.988152e-13,7.259237,-inf,8.178028,0.0,LogParabola,2.5887418,3.674499e-13,bcu,,NVSS J113607-050156,,0
3024,4FGL J1136.4+6736,174.1179,67.6127,133.46016,47.95417,5.468106e-12,3.7727438e-13,30.157938,13.717145,33.38288,0.3174671,PowerLaw,1.7747157,3.0007037e-14,bll,,RX J1136.5+6737,,0
3025,4FGL J1136.4+7009,174.1219,70.1537,131.90678,45.64621,1.2512349e-11,5.245448e-13,53.82692,18.452091,60.812073,0.26164818,PowerLaw,1.8276782,1.5476219e-13,bll,,Mkn 180,,0
3026,4FGL J1136.8+2550,174.2171,25.8463,213.09946,73.280594,2.139531e-12,3.06558e-13,10.744107,7.560834,28.056683,0.54287946,PowerLaw,1.9449954,1.4607642e-14,bll,,RX J1136.8+2551,,0
3027,4FGL J1136.8-7413,174.2186,-74.2323,297.83554,-12.102975,8.914782e-12,7.2035346e-13,22.367035,-inf,17.816582,0.109255716,LogParabola,2.391138,9.700395e-13,bcu,,PKS 1133-739,,0
3028,4FGL J1137.3+0535,174.3441,5.5999,260.3134,62.1764,1.6618283e-12,3.5801367e-13,4.8849926,-inf,9.496483,0.0,PowerLaw,2.3803098,1.01114714e-13,,,,,0
3029,4FGL J1137.6+7527,174.4247,75.4583,128.95226,40.796288,6.310502e-13,1.3214972e-13,6.4617567,-inf,6.849882,0.0,PLSuperExpCutoff,2.1784053,1.3799358e-14,MSP,,PSR J1137+7528,,0
3030,4FGL J1137.9-1708,174.4849,-17.1495,278.91266,42.268528,2.6783532e-12,4.3640756e-13,14.67338,-inf,19.827288,0.4150613,LogParabola,1.6864375,1.0349242e-14,bll,,NVSS J113755-171031,,0
3031,4FGL J1138.2+4115,174.5711,41.2562,164.99681,69.38348,1.6823685e-12,2.9705527e-13,7.759013,-inf,17.86427,0.29387996,PowerLaw,2.1126769,1.6333489e-14,bll,,NVSS J113812+411353,,0
3032,4FGL J1138.4+4857,174.6045,48.9623,150.92027,64.00822,2.7112063e-12,2.8938714e-13,11.055208,8.896268,47.979786,0.6864889,PowerLaw,2.586464,6.7850554e-13,fsrq,,GB6 J1138+4858,,0
3033,4FGL J1138.4-3555,174.614,-35.919,286.73325,24.646513,1.8083771e-12,3.951012e-13,6.7845683,-inf,20.83996,0.30992535,LogParabola,2.3277965,1.2093401e-13,,,,,0
3034,4FGL J1139.0+4033,174.7637,40.5617,166.3412,69.91732,3.656339e-12,5.6877425e-13,10.422859,6.0413947,63.67243,0.62494135,LogParabola,2.7050517,7.3854486e-13,bcu,,CRATES J113903+403303,,0
3035,4FGL J1139.0+5530,174.7715,55.5088,142.74179,58.749092,5.828034e-13,1.7374042e-13,5.6001835,-inf,17.638529,0.0,PowerLaw,1.5570718,4.0353526e-16,bll,,RX J1138.9+5530,,0
3036,4FGL J1139.2-6247,174.8191,-62.7915,294.79016,-1.0660292,1.7881824e-11,1.8538244e-12,23.434668,-inf,8.829373,0.0,PLSuperExpCutoff,2.3063822,3.429071e-13,PSR,,PSR J1139-6247,,0
3037,4FGL J1139.6+1149,174.9131,11.8182,251.71321,67.23903,1.869313e-12,3.875009e-13,4.462909,-inf,12.074066,0.0,PowerLaw,2.7790833,1.1568895e-12,bcu,,4C +12.42,,256
3038,4FGL J1140.4+0022,175.114,0.3801,267.50058,58.282288,1.7735539e-12,3.994503e-13,5.0016093,-inf,14.454185,0.0,PowerLaw,2.507821,1.3973797e-13,,agn,,WISEA J114039.87+001958.0,0
3039,4FGL J1140.5+1528,175.129,15.4824,244.59317,69.82993,1.6340807e-12,3.3990416e-13,8.426868,-inf,17.873564,0.0,PowerLaw,1.729394,1.911498e-15,bll,,NVSS J114023+152808,,0
3040,4FGL J1140.7-0129,175.1985,-1.4992,269.39862,56.70145,1.3253964e-12,2.9506811e-13,5.969799,-inf,10.274851,0.0,PowerLaw,2.1159685,1.6112132e-14,,,,,4
3041,4FGL J1141.4+6805,175.3583,68.0984,132.52734,47.70453,2.041938e-12,2.918582e-13,15.349582,-inf,14.823295,0.19790216,LogParabola,1.7660799,1.4655816e-14,bcu,,1RXS J114118.3+680433,,0
3042,4FGL J1141.5-1408,175.3866,-14.1457,278.44507,45.377033,2.7720983e-12,3.7392596e-13,10.650318,-inf,24.955315,0.49468604,PowerLaw,1.9578433,2.242139e-14,bll,,NVSS J114141-140753,,0
